Age,Income,Credit_Score,Employment_Status,Previous_Loan_Default,Loan_Eligibility
35,41587,616,Employed,1,No
33,35325,666,Employed,1,No
35,71768,767,Employed,1,No
25,66023,708,Employed,0,Yes
25,79461,579,Employed,0,No
18,86127,555,Student,0,No
20,60180,623,Student,1,No
24,32659,597,Unemployed,0,No
18,58769,561,Unemployed,0,No
20,28784,629,Student,0,No
31,66860,838,Student,0,No
27,64979,698,Student,0,No
27,76167,817,Employed,1,No
19,84400,516,Student,1,No
29,24068,630,Employed,1,No
30,32845,716,Employed,1,No
33,23581,694,Unemployed,1,No
20,82242,629,Employed,0,Yes
20,52163,823,Unemployed,1,No
30,64221,623,Employed,1,No
19,62319,658,Employed,1,No
24,73819,548,Unemployed,0,No
18,86361,727,Unemployed,0,No
32,56010,789,Student,0,No
26,35423,764,Student,0,No
32,58455,583,Unemployed,1,No
28,75932,556,Employed,0,No
20,46099,746,Student,0,No
18,70764,834,Unemployed,1,No
19,59620,593,Unemployed,1,No
33,49980,727,Employed,0,No
21,41552,571,Unemployed,0,No
32,85030,687,Employed,1,No
18,88835,688,Employed,0,Yes
31,82083,517,Student,1,No
35,75345,534,Unemployed,0,No
26,66876,743,Student,0,No
22,35861,512,Unemployed,0,No
23,45757,728,Employed,1,No
35,54472,744,Unemployed,0,No
31,35184,786,Unemployed,0,No
24,39318,653,Unemployed,1,No
18,68740,530,Employed,0,No
21,88755,840,Student,0,No
27,37964,663,Unemployed,1,No
24,44728,839,Student,1,No
33,48065,550,Unemployed,1,No
35,29295,574,Employed,0,No
34,39058,534,Student,0,No
23,52383,820,Student,1,No
25,54402,708,Unemployed,1,No
19,62006,702,Unemployed,0,No
29,71219,730,Employed,0,Yes
22,82831,814,Employed,1,No
23,51632,806,Employed,1,No
33,29837,721,Employed,0,No
31,28694,787,Unemployed,0,No
19,68433,642,Student,1,No
32,64758,655,Employed,1,No
27,81592,761,Student,1,No
35,37991,740,Student,0,No
33,64880,772,Employed,0,No
26,55155,638,Student,0,No
28,62488,622,Employed,0,Yes
29,60153,598,Student,1,No
26,54591,806,Student,0,No
22,58668,597,Employed,1,No
35,62092,604,Student,0,No
21,58202,826,Unemployed,0,No
28,43996,831,Student,1,No
25,71331,747,Employed,1,No
32,64747,574,Student,0,No
26,36309,692,Employed,1,No
18,28722,596,Student,1,No
32,56318,761,Employed,1,No
24,54825,526,Student,1,No
21,82438,723,Student,1,No
21,38314,592,Unemployed,1,No
19,25378,535,Student,0,No
35,55181,565,Unemployed,1,No
24,25234,838,Employed,0,No
18,34605,672,Employed,1,No
27,76335,623,Unemployed,0,No
26,66340,621,Unemployed,0,No
35,61512,612,Unemployed,1,No
24,22285,582,Unemployed,1,No
33,36326,548,Unemployed,1,No
25,51722,735,Employed,0,Yes
23,48880,643,Unemployed,0,No
25,60434,722,Employed,1,No
32,47969,618,Unemployed,0,No
31,78213,726,Unemployed,1,No
30,23018,777,Student,0,No
33,77232,768,Student,1,No
18,85409,759,Employed,1,No
32,46931,690,Unemployed,0,No
30,42070,706,Unemployed,0,No
28,66303,707,Student,0,No
27,50263,694,Employed,1,No
18,51991,830,Employed,0,Yes
32,22867,699,Employed,1,No
29,69934,510,Student,1,No
32,75592,545,Student,1,No
29,49957,637,Student,1,No
33,40722,586,Unemployed,0,No
19,69996,686,Unemployed,0,No
20,40808,547,Employed,0,No
26,30388,768,Student,1,No
22,58424,572,Student,1,No
23,50027,709,Student,0,No
34,28752,618,Unemployed,0,No
23,57780,780,Student,1,No
23,50965,508,Unemployed,0,No
20,33305,637,Unemployed,0,No
32,68356,591,Unemployed,0,No
25,21146,666,Unemployed,1,No
34,22715,756,Employed,0,No
30,37688,585,Unemployed,1,No
22,37339,623,Employed,1,No
26,80608,625,Student,0,No
21,52534,582,Employed,0,No
20,69469,569,Unemployed,1,No
32,89323,750,Employed,1,No
35,72939,768,Student,1,No
30,52955,768,Student,0,No
34,85500,564,Unemployed,0,No
20,68169,652,Unemployed,1,No
30,69275,653,Student,0,No
28,83861,601,Unemployed,0,No
31,39289,730,Employed,0,No
27,71951,625,Unemployed,0,No
25,77544,629,Student,1,No
32,80975,690,Unemployed,1,No
22,74499,526,Unemployed,0,No
21,58721,691,Unemployed,1,No
32,70666,834,Student,0,No
27,66500,762,Employed,1,No
19,82843,534,Student,1,No
24,60677,759,Unemployed,0,No
21,39128,787,Student,0,No
18,86782,611,Employed,1,No
18,78767,706,Student,1,No
29,62800,645,Student,0,No
34,36160,724,Student,1,No
34,24739,841,Employed,0,No
22,69535,669,Employed,1,No
26,38868,572,Unemployed,0,No
30,56144,701,Unemployed,0,No
19,59703,506,Unemployed,0,No
31,45383,713,Unemployed,1,No
35,53442,607,Unemployed,0,No
23,24910,635,Employed,1,No
20,48717,739,Unemployed,1,No
21,30481,842,Student,1,No
29,81463,632,Employed,1,No
28,89036,579,Employed,1,No
25,49648,511,Student,1,No
26,63011,760,Student,1,No
30,26722,802,Student,1,No
21,39394,784,Unemployed,0,No
25,80862,578,Unemployed,1,No
31,72409,714,Employed,1,No
27,30633,624,Unemployed,1,No
20,61150,529,Student,1,No
31,40191,712,Student,0,No
28,68546,560,Student,0,No
33,84469,702,Employed,0,No
30,76374,620,Student,0,No
23,64054,581,Employed,1,No
30,30863,551,Unemployed,0,No
18,39666,776,Student,1,No
20,39908,526,Unemployed,1,No
23,24284,568,Student,1,No
29,31471,520,Unemployed,1,No
28,33103,519,Employed,0,No
19,20027,598,Unemployed,1,No
33,34095,636,Employed,1,No
34,29395,813,Student,0,No
20,80599,810,Student,0,No
34,32598,754,Employed,0,No
27,24198,701,Student,0,No
33,79311,683,Employed,1,No
27,72572,714,Unemployed,1,No
28,47596,623,Student,0,No
22,24823,540,Unemployed,0,No
22,34113,729,Unemployed,0,No
20,57024,670,Employed,1,No
25,83123,722,Student,0,No
35,59655,607,Student,0,No
29,40516,700,Unemployed,1,No
20,26411,516,Student,1,No
23,85223,737,Employed,1,No
28,78931,568,Student,1,No
28,44112,503,Unemployed,1,No
31,32218,749,Student,0,No
19,38394,622,Employed,1,No
26,46510,592,Student,0,No
18,67281,675,Employed,1,No
28,20358,553,Student,0,No
24,39373,670,Employed,1,No
34,71208,770,Employed,0,No
31,25167,732,Employed,1,No
35,79826,522,Student,1,No
18,73390,801,Employed,0,Yes
33,74689,737,Employed,0,No
28,49215,730,Student,1,No
19,50077,842,Employed,1,No
30,54782,502,Employed,0,No
19,49071,730,Unemployed,1,No
18,76362,524,Unemployed,1,No
35,74624,508,Employed,1,No
19,85095,797,Unemployed,1,No
21,50780,699,Employed,1,No
23,46248,507,Employed,1,No
20,63093,831,Unemployed,1,No
18,33036,566,Employed,1,No
23,58314,843,Student,1,No
23,75895,604,Employed,0,Yes
29,32793,647,Student,0,No
20,40390,562,Unemployed,0,No
20,55396,591,Unemployed,1,No
28,35917,756,Employed,1,No
34,36003,746,Employed,1,No
20,66695,547,Student,0,No
30,44811,779,Student,0,No
20,28314,583,Unemployed,1,No
23,88430,773,Unemployed,1,No
29,23904,674,Student,1,No
21,87163,706,Unemployed,0,No
24,83363,800,Employed,0,Yes
25,84798,785,Student,1,No
28,68348,601,Unemployed,0,No
32,44652,501,Employed,1,No
18,68829,832,Student,1,No
18,61309,737,Unemployed,0,No
21,88224,787,Unemployed,0,No
33,84794,783,Employed,1,No
21,24257,826,Student,0,No
27,75789,650,Unemployed,0,No
19,59348,840,Unemployed,1,No
30,40058,643,Student,1,No
20,89594,686,Unemployed,1,No
27,59298,708,Unemployed,0,No
27,62959,594,Employed,0,No
22,88806,808,Employed,0,Yes
29,34860,548,Student,1,No
28,36217,593,Employed,0,No
20,50345,525,Student,1,No
35,30441,781,Employed,1,No
35,58999,551,Student,0,No
27,75072,547,Employed,1,No
26,26822,570,Unemployed,0,No
18,34002,744,Unemployed,1,No
29,73213,777,Unemployed,1,No
23,52450,541,Student,0,No
23,33614,822,Unemployed,1,No
24,36601,586,Employed,0,No
31,20692,848,Employed,1,No
24,84572,780,Unemployed,0,No
31,47657,813,Employed,1,No
24,89177,649,Student,0,No
30,73941,796,Student,1,No
25,36337,715,Student,1,No
18,35022,707,Employed,0,Yes
26,36802,795,Unemployed,0,No
25,37360,520,Unemployed,0,No
19,29463,850,Student,0,No
24,56247,557,Employed,0,No
24,34519,507,Student,0,No
28,47044,728,Unemployed,0,No
21,68333,666,Student,1,No
34,56053,727,Employed,0,No
22,47103,699,Student,0,No
25,84213,750,Student,1,No
19,53044,501,Student,1,No
23,28048,530,Employed,1,No
34,57889,604,Student,0,No
27,38441,645,Student,0,No
31,21804,742,Employed,0,No
32,65592,655,Employed,0,No
32,46335,641,Student,1,No
26,41031,745,Unemployed,1,No
22,22247,620,Employed,1,No
30,48688,782,Employed,0,Yes
21,55084,689,Employed,1,No
21,55626,837,Employed,1,No
30,22660,532,Employed,0,No
25,57068,629,Unemployed,0,No
33,89248,501,Unemployed,0,No
28,75014,790,Student,0,No
33,45351,595,Unemployed,1,No
31,52921,639,Employed,0,No
30,66777,549,Student,1,No
24,52097,666,Unemployed,1,No
29,81785,623,Employed,1,No
33,49829,720,Employed,0,No
20,33525,789,Unemployed,0,No
31,25751,604,Student,1,No
35,29516,552,Employed,1,No
22,48931,609,Unemployed,1,No
21,24799,631,Unemployed,1,No
21,56754,829,Employed,1,No
24,32252,674,Unemployed,0,No
20,52809,806,Employed,0,Yes
19,82391,641,Employed,0,Yes
18,84166,610,Student,1,No
21,31627,757,Employed,0,Yes
26,20012,718,Employed,1,No
29,79291,784,Employed,0,Yes
18,32780,821,Employed,0,Yes
26,45237,588,Unemployed,0,No
19,43513,600,Unemployed,0,No
22,58666,735,Unemployed,1,No
25,37631,516,Unemployed,0,No
29,59268,721,Unemployed,0,No
23,82092,693,Unemployed,0,No
29,24604,772,Unemployed,1,No
21,31118,580,Unemployed,0,No
22,74401,555,Student,0,No
23,54883,766,Employed,1,No
32,40630,804,Employed,0,No
32,75690,588,Employed,1,No
26,61383,633,Employed,0,Yes
18,45725,707,Student,1,No
35,80931,546,Employed,0,No
22,27050,617,Employed,0,No
35,82825,702,Employed,0,No
19,87889,592,Employed,0,No
22,51520,525,Employed,0,No
25,30953,673,Employed,0,Yes
26,54228,670,Employed,0,Yes
23,25769,718,Student,0,No
22,48902,825,Unemployed,0,No
32,29363,716,Employed,0,No
28,80410,584,Employed,1,No
28,23926,516,Unemployed,0,No
18,23977,542,Student,0,No
20,30830,597,Student,0,No
32,68698,529,Employed,0,No
22,66312,660,Student,0,No
34,57992,649,Student,0,No
20,39391,807,Employed,1,No
27,84374,767,Unemployed,0,No
23,57876,756,Employed,0,Yes
28,69734,740,Unemployed,1,No
32,23440,522,Employed,0,No
18,54247,625,Student,1,No
28,31624,685,Employed,1,No
34,39655,707,Student,0,No
25,74129,576,Student,0,No
28,68439,838,Unemployed,1,No
27,42313,795,Student,0,No
35,25161,820,Student,0,No
31,47252,623,Student,1,No
29,22227,819,Employed,0,No
22,28456,531,Student,0,No
21,71337,629,Employed,0,Yes
35,89375,502,Student,1,No
23,82081,755,Unemployed,0,No
30,44600,770,Employed,0,Yes
30,55101,624,Unemployed,0,No
22,72439,816,Employed,1,No
23,88383,792,Employed,1,No
31,59005,581,Unemployed,0,No
31,37106,688,Employed,1,No
24,33643,658,Student,0,No
32,25344,699,Student,1,No
23,66488,691,Student,0,No
23,72858,617,Employed,1,No
28,44504,650,Unemployed,0,No
20,81581,693,Student,1,No
26,58089,762,Employed,0,Yes
25,34282,688,Unemployed,0,No
26,63457,568,Student,0,No
28,24920,648,Employed,0,No
27,51302,604,Unemployed,0,No
29,45471,769,Student,1,No
21,71736,613,Unemployed,0,No
20,32396,807,Student,1,No
21,26334,810,Unemployed,0,No
20,45950,752,Unemployed,0,No
30,62338,615,Unemployed,1,No
19,30071,542,Employed,1,No
28,71031,548,Student,1,No
35,88743,504,Unemployed,0,No
24,23482,515,Employed,0,No
28,74397,557,Employed,0,No
34,21719,625,Employed,1,No
28,81901,826,Employed,1,No
26,57178,805,Unemployed,1,No
18,48010,700,Student,1,No
22,27594,539,Student,0,No
21,88938,827,Employed,1,No
21,58304,615,Unemployed,1,No
34,82566,675,Unemployed,0,No
31,45520,587,Employed,0,No
24,86303,575,Unemployed,0,No
32,56047,671,Student,1,No
20,32088,630,Unemployed,1,No
22,88115,774,Student,0,No
29,22785,672,Unemployed,1,No
30,76186,722,Employed,0,Yes
34,32580,559,Employed,0,No
31,22355,521,Unemployed,0,No
34,46631,684,Student,1,No
20,23574,697,Unemployed,1,No
20,61992,608,Unemployed,0,No
24,53295,674,Student,0,No
31,86725,781,Unemployed,1,No
21,83620,820,Student,1,No
35,38690,818,Unemployed,1,No
27,25287,559,Unemployed,1,No
35,20649,770,Student,0,No
28,59117,621,Student,0,No
31,26045,608,Unemployed,1,No
21,26999,552,Employed,1,No
32,22366,810,Unemployed,1,No
20,57925,646,Employed,0,Yes
18,79389,630,Employed,0,Yes
30,75146,819,Employed,1,No
27,79795,545,Employed,1,No
22,67996,796,Student,0,No
22,63300,789,Unemployed,1,No
18,85593,658,Employed,0,Yes
23,44952,555,Unemployed,0,No
27,38519,720,Student,0,No
31,23009,785,Student,0,No
30,35429,734,Student,0,No
32,42795,610,Student,0,No
34,48887,666,Employed,1,No
25,88184,570,Employed,0,No
27,20402,676,Student,0,No
22,76904,674,Unemployed,0,No
30,67018,778,Employed,0,Yes
31,54870,547,Employed,1,No
30,65182,708,Employed,0,Yes
24,21957,787,Student,1,No
21,39099,597,Employed,1,No
28,35753,628,Unemployed,1,No
30,39523,623,Employed,1,No
34,55638,820,Unemployed,0,No
23,82707,614,Unemployed,0,No
34,76917,807,Student,1,No
20,27228,559,Student,0,No
20,30644,842,Unemployed,1,No
18,26280,533,Student,0,No
26,30499,650,Employed,0,Yes
28,27120,732,Student,0,No
34,45676,798,Student,1,No
22,26592,688,Unemployed,1,No
26,22204,753,Student,1,No
27,71214,583,Unemployed,1,No
22,72850,710,Employed,0,Yes
22,65160,509,Employed,0,No
33,82146,696,Unemployed,0,No
20,54543,511,Student,1,No
20,45594,601,Unemployed,1,No
25,31689,567,Student,1,No
23,46557,676,Student,0,No
32,30374,737,Unemployed,0,No
23,33324,540,Employed,0,No
18,69785,557,Unemployed,1,No
25,87278,842,Student,0,No
32,84978,779,Employed,1,No
30,35894,597,Unemployed,1,No
20,58892,657,Student,0,No
23,62339,524,Unemployed,1,No
27,86881,522,Unemployed,1,No
26,57324,527,Unemployed,1,No
24,52784,552,Student,1,No
35,34192,572,Student,1,No
34,42323,595,Unemployed,0,No
23,32093,751,Employed,0,Yes
21,45347,633,Employed,1,No
23,64582,751,Employed,1,No
25,75839,618,Employed,0,Yes
21,87541,590,Employed,1,No
31,23821,673,Unemployed,1,No
18,84595,801,Employed,1,No
30,35596,732,Student,0,No
30,85072,620,Student,0,No
18,67852,501,Student,0,No
20,42405,592,Unemployed,1,No
28,40868,544,Student,1,No
18,63915,776,Student,0,No
26,73075,791,Unemployed,0,No
34,42834,537,Employed,0,No
28,72157,733,Employed,0,Yes
35,55195,620,Student,1,No
35,22118,581,Unemployed,0,No
28,24444,809,Employed,0,No
35,76773,806,Employed,1,No
34,58255,831,Unemployed,1,No
28,87135,783,Employed,0,Yes
20,57167,677,Student,1,No
19,77855,546,Student,0,No
25,72645,729,Student,1,No
24,44479,513,Employed,1,No
26,69866,539,Employed,0,No
32,84867,812,Employed,1,No
30,39649,819,Employed,1,No
34,85172,578,Unemployed,1,No
34,45710,752,Employed,0,No
35,61714,848,Employed,0,No
30,44410,849,Employed,0,Yes
29,26798,637,Unemployed,1,No
30,69930,817,Student,1,No
19,24015,844,Unemployed,0,No
26,43056,675,Student,1,No
26,43927,768,Student,1,No
30,45704,571,Student,1,No
23,52325,824,Unemployed,1,No
30,49123,599,Employed,0,No
28,73071,584,Student,0,No
28,44458,772,Student,1,No
23,65003,699,Unemployed,0,No
30,49052,613,Student,1,No
21,49301,758,Unemployed,1,No
29,67946,513,Employed,1,No
34,54452,697,Employed,1,No
18,62000,749,Employed,1,No
26,49387,503,Unemployed,1,No
21,87149,795,Unemployed,0,No
33,83471,584,Unemployed,0,No
34,63727,797,Unemployed,1,No
19,31273,686,Unemployed,1,No
27,31561,666,Student,1,No
21,62830,667,Unemployed,0,No
24,42742,687,Employed,0,Yes
31,82371,768,Unemployed,0,No
31,78632,662,Unemployed,0,No
26,39619,829,Unemployed,1,No
20,24612,681,Unemployed,1,No
30,89364,562,Employed,1,No
35,27882,809,Employed,0,No
33,20881,639,Student,0,No
25,87404,769,Employed,1,No
30,41337,570,Student,1,No
31,27650,666,Employed,1,No
32,77960,643,Student,0,No
22,84580,672,Employed,1,No
26,64503,801,Student,1,No
28,57753,591,Employed,0,No
27,35552,542,Employed,1,No
28,23328,569,Unemployed,0,No
19,40439,657,Student,0,No
25,29535,621,Unemployed,0,No
28,61599,535,Unemployed,0,No
28,64555,746,Unemployed,0,No
31,43874,849,Unemployed,1,No
27,57272,766,Employed,1,No
30,84307,573,Student,0,No
31,78851,826,Student,1,No
31,39622,503,Unemployed,1,No
34,41981,688,Student,0,No
20,88921,611,Unemployed,0,No
22,44959,532,Unemployed,0,No
22,20928,820,Student,0,No
19,69434,504,Unemployed,0,No
31,54392,750,Unemployed,0,No
35,80710,676,Unemployed,0,No
33,72956,765,Employed,0,No
32,43192,592,Student,1,No
32,62054,633,Employed,1,No
35,54816,747,Unemployed,1,No
22,24285,666,Unemployed,0,No
34,79450,695,Employed,0,No
21,71445,527,Employed,0,No
32,35850,830,Student,0,No
20,79921,610,Unemployed,1,No
24,44398,514,Student,0,No
23,40341,795,Employed,0,Yes
31,42438,551,Employed,1,No
28,29877,827,Student,0,No
35,38857,621,Unemployed,1,No
29,52049,795,Employed,0,Yes
28,60378,636,Student,0,No
33,80689,752,Unemployed,0,No
30,57990,626,Unemployed,1,No
26,53278,795,Student,0,No
23,78566,809,Employed,1,No
18,44483,792,Unemployed,1,No
20,41245,528,Student,0,No
32,89074,754,Employed,0,No
24,84268,667,Unemployed,0,No
22,39561,514,Employed,0,No
22,67750,703,Employed,0,Yes
35,44699,588,Unemployed,0,No
26,84087,810,Employed,1,No
34,85989,759,Employed,1,No
29,47601,690,Employed,1,No
23,51037,826,Employed,1,No
19,25300,603,Unemployed,1,No
27,50970,698,Employed,0,Yes
28,34349,735,Unemployed,1,No
23,47531,792,Unemployed,0,No
22,41951,800,Employed,1,No
18,32120,655,Unemployed,1,No
26,87027,598,Unemployed,0,No
18,74471,740,Unemployed,0,No
33,32180,811,Unemployed,0,No
30,26346,824,Unemployed,0,No
21,47164,580,Unemployed,1,No
31,81152,838,Unemployed,0,No
21,31696,559,Unemployed,1,No
30,33697,566,Unemployed,0,No
21,24183,728,Unemployed,1,No
34,77361,627,Unemployed,0,No
19,58484,792,Unemployed,1,No
30,64212,606,Employed,0,Yes
23,79682,833,Employed,1,No
34,33582,576,Student,0,No
21,31809,645,Unemployed,1,No
34,38430,672,Unemployed,1,No
22,39677,805,Student,1,No
22,22243,802,Unemployed,1,No
29,69872,533,Employed,0,No
24,65251,565,Employed,1,No
18,32736,617,Student,0,No
22,56105,597,Student,1,No
35,62813,776,Student,1,No
27,37083,608,Unemployed,1,No
20,40469,513,Unemployed,1,No
19,75372,563,Student,0,No
33,50252,785,Student,1,No
19,41804,806,Employed,0,Yes
32,31190,720,Student,0,No
31,49910,566,Unemployed,1,No
34,34029,675,Student,1,No
23,20993,613,Employed,1,No
19,52728,530,Unemployed,0,No
29,73154,754,Employed,1,No
29,75468,657,Employed,0,Yes
29,78040,802,Employed,1,No
29,57361,717,Unemployed,0,No
26,82858,554,Unemployed,1,No
32,76909,501,Unemployed,0,No
35,27785,560,Employed,0,No
19,47160,513,Employed,1,No
35,50127,551,Student,1,No
26,31793,750,Unemployed,1,No
34,25586,778,Unemployed,0,No
29,78688,554,Unemployed,0,No
21,64920,531,Student,0,No
24,86632,521,Student,1,No
21,52309,527,Student,0,No
28,30447,524,Student,1,No
34,56116,751,Student,0,No
30,42935,558,Employed,0,No
18,22284,789,Student,0,No
29,89689,770,Employed,1,No
32,75824,719,Employed,1,No
33,23890,604,Unemployed,0,No
28,46078,843,Unemployed,1,No
23,77603,630,Student,1,No
31,39518,540,Student,0,No
34,51529,570,Employed,1,No
18,24205,529,Student,1,No
31,75779,551,Student,1,No
18,28888,559,Unemployed,1,No
33,81257,563,Student,0,No
18,54431,799,Unemployed,0,No
26,20396,661,Unemployed,0,No
28,42560,521,Student,0,No
27,85130,702,Employed,1,No
25,28535,601,Student,1,No
21,74339,695,Employed,1,No
21,73855,695,Unemployed,0,No
24,83564,646,Unemployed,1,No
33,54887,627,Unemployed,0,No
28,77264,593,Unemployed,1,No
21,78467,507,Unemployed,1,No
23,76464,838,Unemployed,0,No
24,81245,526,Employed,1,No
35,42482,554,Unemployed,1,No
19,40756,838,Employed,0,Yes
26,32462,779,Unemployed,0,No
29,87234,804,Employed,1,No
22,34674,542,Student,0,No
35,86014,820,Employed,1,No
34,24002,536,Employed,1,No
26,59860,773,Unemployed,0,No
21,79151,682,Employed,0,Yes
32,86433,691,Student,0,No
35,42619,531,Unemployed,1,No
35,26137,714,Student,1,No
33,32281,592,Unemployed,1,No
20,59263,804,Student,0,No
20,40687,761,Student,1,No
23,75505,786,Employed,0,Yes
32,71393,796,Employed,1,No
19,55013,522,Employed,1,No
25,35455,632,Unemployed,1,No
21,66479,718,Unemployed,1,No
35,52520,590,Student,1,No
35,49377,670,Employed,1,No
29,34025,735,Employed,1,No
23,58384,827,Unemployed,1,No
27,69324,696,Employed,0,Yes
26,76270,513,Student,1,No
34,60946,577,Unemployed,1,No
18,40047,787,Student,0,No
30,38656,581,Student,0,No
31,56073,777,Employed,0,No
18,85867,793,Unemployed,1,No
35,72445,772,Employed,0,No
19,77135,570,Student,1,No
33,39836,769,Student,0,No
31,22890,819,Unemployed,0,No
27,29680,609,Unemployed,0,No
29,41396,604,Employed,1,No
21,50493,609,Student,1,No
18,64791,595,Unemployed,0,No
26,62102,784,Employed,0,Yes
30,63574,511,Unemployed,1,No
26,59595,753,Unemployed,1,No
21,32761,719,Student,0,No
24,57899,640,Unemployed,1,No
30,28281,740,Employed,1,No
20,87605,564,Employed,1,No
35,25482,779,Employed,0,No
30,80519,782,Unemployed,0,No
26,30435,726,Student,1,No
34,33708,615,Student,0,No
30,69352,635,Employed,1,No
35,52633,797,Student,1,No
27,86417,695,Employed,1,No
20,62903,674,Employed,1,No
28,26461,556,Unemployed,0,No
23,27679,744,Student,0,No
30,25831,679,Unemployed,0,No
33,30303,716,Employed,0,No
25,71758,606,Student,1,No
25,73843,831,Unemployed,0,No
34,54066,667,Student,0,No
30,83636,503,Unemployed,0,No
27,37810,652,Employed,1,No
